Equinix,www.equinix.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,418,3.6,4.1,3.9,3.9,Satisfied,78,3.6,3.5
Coupa Software Inc,www.coupa.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,252,4.1,4.1,4.5,4.3,Very Satisfied,86,4.1,4.1
Gracenote,www.gracenote.com,Internet,Internet,Information Technology,197,3.1,3.3,3.3,3.2,OK,68,3.1,3.6
ON24, Inc.,www.on24.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,182,3.2,3.7,3.4,3.4,OK,64,3.2,3.7
LiveRamp,www.liveramp.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,133,4.6,4.6,4.7,4.5,Very Satisfied,93,4.4,4.3
Thumbtack,www.thumbtack.com,Internet,Internet,Information Technology,185,4.1,4.3,4.4,4.4,Very Satisfied,84,4.2,4.4
Credit Karma,www.creditkarma.com,Financial Analytics & Research,Financial Analytics & Research,Finance,144,3.4,3.6,3.6,3.4,OK,55,3.0,3.7
University of California,www.universityofcalifornia.edu,Colleges & Universities,Colleges & Universities,Education,453,3.7,3.6,3.9,4.1,Very Satisfied,78,3.5,4.0
DoorDash,www.doordash.com,Express Delivery Services,Express Delivery Services,Transportation & Logistics,709,2.5,2.5,2.6,4.5,Very Satisfied,85,2.5,3.4
Sandia National Laboratories,www.sandia.gov,Federal Agencies,Federal Agencies,Government,529,4.0,4.1,4.0,3.9,Satisfied,78,3.6,4.4
Rocket Fuel,www.rocketfuel.com,Internet,Internet,Information Technology,276,3.1,3.7,3.6,3.3,OK,58,3.0,3.8
Seneca Family of Agencies,www.senecafoa.org,Social Assistance,Social Assistance,Non-Profit,215,4.1,3.6,4.3,4.1,Very Satisfied,81,3.9,3.5
Talkdesk,www.talkdesk.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,151,3.7,3.7,3.6,3.7,Satisfied,67,3.5,3.9
Prosper.com,www.prosper.com,Lending,Lending,Finance,167,3.3,3.8,3.3,3.4,OK,63,3.3,3.7
Cengage,www.cengage.com,Publishing,Publishing,Media,1112,3.5,3.6,4.0,3.8,Satisfied,74,3.7,4.0
PRO Unlimited,www.prounlimited.com,Consulting,Consulting,Business Services,515,3.8,3.8,4.0,4.4,Very Satisfied,88,3.9,4.1
TubeMogul,www.tubemogul.com,Advertising & Marketing,Advertising & Marketing,Business Services,177,3.9,3.5,4.1,3.9,Satisfied,76,3.7,3.1
Ghirardelli Chocolate,www.ghirardelli.com,Consumer Products Manufacturing,Consumer Products Manufacturing,Manufacturing,154,3.0,3.3,3.6,3.5,Satisfied,63,3.2,3.3
Demandbase,www.demandbase.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,136,4.2,4.5,4.4,4.4,Very Satisfied,83,4.2,4.4
Practice Fusion,www.practicefusion.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,123,3.7,3.9,4.4,4.0,Satisfied,71,3.5,4.1
Amgen,www.amgen.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1723,3.2,4.1,3.5,3.7,Satisfied,69,3.1,3.5
Art.com,www.art.com,Home Furniture & Housewares Stores,Home Furniture & Housewares Stores,Retail,163,3.2,3.6,3.2,3.5,Satisfied,67,3.1,3.4
Pixar Animation Studios,www.pixar.com,Motion Picture Production & Distribution,Motion Picture Production & Distribution,Media,147,3.4,3.7,4.3,4.1,Very Satisfied,69,3.5,4.1
John Muir Health,www.johnmuirhealth.com,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,141,3.3,3.9,3.8,4.0,Satisfied,75,2.9,3.5
California Pacific Medical Center,www.cpmc.org,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,119,2.8,3.2,3.1,3.2,OK,54,2.3,3.1
McDonald's,www.mcdonalds.com,,,,18340,3.2,2.7,3.1,3.3,OK,56,2.9,3.1
Box,www.box.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,355,4.1,4.1,4.7,4.1,Very Satisfied,83,4.0,4.3
ADP,jobs.adp.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,6363,3.5,3.6,3.6,3.6,Satisfied,67,3.2,3.6
Hertz,www.hertz.com,Car Rental,Car Rental,Travel & Tourism,3999,2.7,2.6,2.3,2.6,OK,34,2.2,2.3
Accela, Inc.,www.accela.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,183,2.9,3.6,3.0,2.9,OK,46,2.8,3.4
AdRoll Group,www.adrollgroup.com,Advertising & Marketing,Advertising & Marketing,Business Services,158,3.8,3.8,4.4,3.9,Satisfied,75,3.8,4.3
Evernote,www.evernote.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,151,3.9,4.3,4.2,4.0,Satisfied,79,4.0,4.2
YMCA,www.ymca.net,Social Assistance,Social Assistance,Non-Profit,6499,3.1,2.7,4.0,3.6,Satisfied,69,3.1,3.7
Marriott International,www.marriott.com,Hotels, Motels, & Resorts,Hotels, Motels, & Resorts,Travel & Tourism,5640,3.7,3.5,3.8,3.8,Satisfied,75,3.4,3.3
Abercrombie & Fitch,www.abercrombie.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,4897,2.8,2.7,3.1,3.1,OK,54,2.8,3.1
Slalom,www.slalom.com,Consulting,Consulting,Business Services,1015,4.2,3.9,4.6,4.3,Very Satisfied,86,4.3,4.5
TriNet Group,www.trinet.com,Consulting,Consulting,Business Services,515,3.4,3.9,3.5,3.4,OK,60,3.2,3.2
Lucasfilm,www.lucasfilm.com,Motion Picture Production & Distribution,Motion Picture Production & Distribution,Media,120,2.9,3.3,3.7,3.4,OK,57,3.0,3.6
GE,www.ge.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,8050,3.5,3.5,3.7,3.6,Satisfied,69,3.1,3.5
Aerotek,www.aerotek.com,,,,3364,3.4,3.2,3.3,3.3,OK,59,3.1,2.8
Wind River,www.windriver.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,214,3.1,3.7,3.7,3.6,Satisfied,61,3.1,4.0
Sumo Logic,www.sumologic.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,184,4.0,3.9,4.1,3.7,Satisfied,70,3.6,3.9
Natera,www.natera.com,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,199,2.5,2.8,2.5,2.8,OK,41,2.1,2.6
San Francisco Unified School District,www.sfusd.edu,Preschool & Child Care,Preschool & Child Care,Education,150,3.2,2.8,3.1,2.9,OK,43,2.5,3.0
YP,www.yp.com,Publishing,Publishing,Media,1538,2.5,3.3,2.7,2.8,OK,37,2.5,3.2
Cal State East Bay,www.csueastbay.edu,Colleges & Universities,Colleges & Universities,Education,146,3.3,3.0,3.9,3.9,Satisfied,75,3.3,4.2
UDEMY,www.udemy.com,Education Training Services,Education Training Services,Education,104,4.4,4.2,4.7,4.5,Very Satisfied,89,4.5,4.6
LesConcierges,www.lesconcierges.com,Advertising & Marketing,Advertising & Marketing,Business Services,166,2.5,2.9,2.4,2.6,OK,34,2.3,2.8
T-Mobile,www.tmobile.careers,Telecommunications Services,Telecommunications Services,Telecommunications,6789,3.6,4.1,4.0,4.0,Satisfied,82,3.5,3.6
U.S. Bank,www.usbank.com,Banks & Credit Unions,Banks & Credit Unions,Finance,4405,3.4,3.2,3.7,3.5,Satisfied,64,3.2,3.5
Western Digital,jobs.wdc.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,998,3.0,3.3,3.3,3.2,OK,57,2.9,3.4
Morrison & Foerster,www.mofo.com,Legal,Legal,Accounting & Legal,182,3.5,3.8,3.9,3.7,Satisfied,71,3.5,3.5
SLAC National Accelerator Laboratory,www.slac.stanford.edu,Federal Agencies,Federal Agencies,Government,161,3.6,3.6,3.8,3.8,Satisfied,67,3.1,3.7
Federal Reserve Bank of San Francisco,www.frbsf.org,Investment Banking & Asset Management,Investment Banking & Asset Management,Finance,136,3.2,3.4,3.3,3.6,Satisfied,70,3.2,4.2
SquareTrade,www.squaretrade.com,Insurance Carriers,Insurance Carriers,Insurance,119,2.6,3.2,3.0,3.1,OK,39,2.5,3.0
Big Heart Pet Brands,www.jmsmucker.com,Consumer Products Manufacturing,Consumer Products Manufacturing,Manufacturing,182,2.7,3.8,3.1,3.4,OK,57,3.0,3.4
Six Flags,www.sixflagsjobs.com,Museums, Zoos & Amusement Parks,Museums, Zoos & Amusement Parks,Arts, Entertainment & Recreation,1719,3.3,3.0,3.5,3.5,Satisfied,64,3.1,3.2
Sprint,www.sprint.com,Telecommunications Services,Telecommunications Services,Telecommunications,6865,3.0,3.5,3.1,3.2,OK,54,2.8,3.1
The RealReal,www.therealreal.com,Other Retail Stores,Other Retail Stores,Retail,210,3.5,3.3,3.2,3.4,OK,62,3.2,3.1
FinancialForce,www.financialforce.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,207,3.6,3.5,3.9,3.6,Satisfied,66,3.6,3.8
Monster Inc,www.monsterproducts.com,Consumer Products Manufacturing,Consumer Products Manufacturing,Manufacturing,127,1.9,2.5,2.0,2.1,Dissatisfied,21,2.0,1.8
Costco Wholesale,www.costco.com,General Merchandise & Superstores,General Merchandise & Superstores,Retail,4727,3.7,4.2,3.9,3.9,Satisfied,80,3.3,3.5
Yahoo,www.yahoo.com,Internet,Internet,Information Technology,3427,3.5,3.9,3.9,3.9,Satisfied,72,3.0,4.1
AAA Northern California, Nevada & Utah,www.calstate.aaa.com,Insurance Agencies & Brokerages,Insurance Agencies & Brokerages,Insurance,202,2.5,3.2,2.7,2.7,OK,40,2.2,3.1
OSIsoft,www.osisoft.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,163,3.8,3.8,4.1,4.1,Very Satisfied,83,3.7,4.6
Lyris,www.lyris.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,123,2.6,3.0,2.9,2.5,OK,35,2.3,3.1
Goodby, Silverstein & Partners,www.goodbysilverstein.com,Advertising & Marketing,Advertising & Marketing,Business Services,109,3.9,3.9,4.1,4.0,Satisfied,87,3.7,3.3
Jobvite,www.jobvite.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,104,3.8,3.5,4.3,4.1,Very Satisfied,78,4.0,4.1
Uniqlo,www.uniqlo.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,1414,3.0,2.8,3.0,2.8,OK,42,2.4,2.4
Anaplan,www.anaplan.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,194,3.7,3.7,3.7,3.9,Satisfied,69,3.6,3.8
One Medical,www.onemedical.com,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,156,3.3,3.2,3.8,3.8,Satisfied,72,3.2,3.7
IXL Learning,www.ixl.com,K-12 Education,K-12 Education,Education,138,3.7,3.8,4.2,3.9,Satisfied,75,3.7,4.4
Mindjet,www.mindjet.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,94,3.1,3.6,3.3,3.3,OK,55,3.0,3.9
DreamWorks Animation,www.dreamworksanimation.com,Motion Picture Production & Distribution,Motion Picture Production & Distribution,Media,447,3.5,3.8,4.4,4.1,Very Satisfied,82,3.4,4.2
Glu Mobile,www.glu.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,194,3.2,3.5,3.5,3.4,OK,55,2.8,3.7
Berry Appleman & Leiden,www.balglobal.com,Legal,Legal,Accounting & Legal,162,2.3,2.6,2.5,2.6,OK,28,2.2,2.3
Lookout,www.lookout.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,100,3.5,3.7,3.6,3.7,Satisfied,71,3.5,3.9
Oakland Unified School District,webportal.ousd.k12.ca.us,K-12 Education,K-12 Education,Education,121,3.2,3.3,3.1,2.8,OK,46,2.3,2.8
Slack,www.slack.com,Internet,Internet,Information Technology,120,4.7,4.6,4.8,4.5,Very Satisfied,90,4.7,4.7
GREE International Entertainment,www.gree.net,Publishing,Publishing,Media,117,2.7,3.9,2.7,2.8,OK,33,2.2,3.2
Jawbone,www.jawbone.com,Consumer Products Manufacturing,Consumer Products Manufacturing,Manufacturing,115,2.9,3.6,3.0,3.0,OK,40,2.2,3.7
City College of San Francisco,www.ccsf.edu,Colleges & Universities,Colleges & Universities,Education,103,3.4,3.5,4.1,4.2,Very Satisfied,93,3.1,4.3
TE Connectivity,www.te.com,Electrical & Electronic Manufacturing,Electrical & Electronic Manufacturing,Manufacturing,1056,3.3,3.6,3.4,3.4,OK,63,3.0,3.3
E*TRADE Financial,www.etrade.com,Brokerage Services,Brokerage Services,Finance,768,3.1,3.6,3.2,3.3,OK,54,3.0,3.5
Acumen,www.acumenllc.com,Federal Agencies,Federal Agencies,Government,114,3.1,2.4,2.6,2.8,OK,45,2.5,2.9
Contra Costa County - California,www.cccounty.us,Municipal Governments,Municipal Governments,Government,101,3.0,2.9,3.2,3.2,OK,53,2.8,3.5
MobiTV,www.mobitv.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,95,3.2,3.5,3.4,3.2,OK,49,3.0,3.5
Lowe's,www.lowes.com,Home Centers & Hardware Stores,Home Centers & Hardware Stores,Retail,15625,3.2,3.5,3.3,3.4,OK,63,2.8,3.0
Merrill Lynch,www.ml.com,Brokerage Services,Brokerage Services,Finance,2671,3.6,3.6,3.5,3.6,Satisfied,63,3.4,3.4
Model N,www.modeln.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,252,2.9,3.2,3.4,3.3,OK,61,2.8,3.4
SoFi,www.sofi.com,Lending,Lending,Finance,250,3.7,4.2,3.5,3.7,Satisfied,64,3.4,3.3
JustAnswer,www.justanswer.com,Internet,Internet,Information Technology,127,3.7,3.8,3.8,4.0,Satisfied,71,3.5,4.3
Twilio,www.twilio.com,Internet,Internet,Information Technology,105,3.8,3.6,4.4,4.1,Very Satisfied,82,3.9,4.1
Shift,www.shift.com,Internet,Internet,Information Technology,93,3.6,3.8,4.0,4.0,Satisfied,71,3.9,3.9
Northwestern Mutual,www.northwesternmutual.com,Brokerage Services,Brokerage Services,Finance,4363,3.8,3.4,4.1,3.8,Satisfied,67,3.9,3.8
CA Technologies,www.ca.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,2484,3.1,3.8,3.4,3.4,OK,58,2.8,3.8
Atlassian,www.atlassian.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,282,3.5,3.7,4.0,3.5,Satisfied,67,3.5,3.8
Silver Spring Networks,www.silverspringnet.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,148,2.7,3.6,3.0,3.3,OK,43,2.5,3.5
Optimizely,www.optimizely.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,125,3.2,4.1,3.7,3.5,Satisfied,61,3.3,3.9
OneLogin,www.onelogin.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,97,3.7,4.1,3.8,3.9,Satisfied,72,3.5,4.2
Nummi,www.nummi.com,Transportation Equipment Manufacturing,Transportation Equipment Manufacturing,Manufacturing,72,3.5,3.9,3.9,3.5,Satisfied,68,3.1,3.3
Citi,www.citigroup.com,Investment Banking & Asset Management,Investment Banking & Asset Management,Finance,9210,3.5,3.5,3.5,3.5,Satisfied,70,3.1,3.3
Chipotle,www.chipotle.com,Casual Restaurants,Casual Restaurants,Restaurants, Bars & Food Services,4334,3.7,3.5,3.7,3.4,OK,60,3.0,3.1
Pottery Barn,www.potterybarn.com,Home Furniture & Housewares Stores,Home Furniture & Housewares Stores,Retail,721,2.6,2.5,2.9,2.9,OK,46,2.5,3.0
Pottery Barn,www.potterybarn.com,Home Furniture & Housewares Stores,Home Furniture & Housewares Stores,Retail,721,2.6,2.5,2.9,2.9,OK,46,2.5,3.0
UBM,www.ubm.com,Advertising & Marketing,Advertising & Marketing,Business Services,462,3.1,3.1,3.3,3.3,OK,61,2.9,3.7
CallidusCloud,www.calliduscloud.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,238,3.8,3.7,3.6,3.7,Satisfied,72,3.5,3.4
Armanino,www.armaninollp.com,Accounting,Accounting,Accounting & Legal,146,4.0,3.7,4.1,4.0,Satisfied,71,3.8,4.0
Nextag,www.nextag.com,News Outlet,News Outlet,Media,143,3.3,3.6,3.5,3.3,OK,49,2.8,3.6
Symantec,www.symantec.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,3529,3.2,3.8,3.5,3.5,Satisfied,66,3.0,3.8
Fivestars,www.fivestars.com,Internet,Internet,Information Technology,161,3.8,3.8,4.4,4.0,Satisfied,70,4.1,3.8
Genomic Health,www.genomichealth.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,140,3.3,3.5,3.5,3.2,OK,63,2.8,3.6
Industrial Light & Magic,www.ilm.com,Motion Picture Production & Distribution,Motion Picture Production & Distribution,Media,116,3.1,3.3,3.7,3.3,OK,47,3.0,3.0
bareMinerals,www.bareminerals.com,Beauty & Personal Accessories Stores,Beauty & Personal Accessories Stores,Retail,581,2.7,3.1,3.3,3.1,OK,55,2.7,3.0
Ask Media Group,www.askmediagroup.com,Publishing,Publishing,Media,108,3.0,3.5,3.4,3.3,OK,51,2.8,3.9
PagerDuty,www.pagerduty.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,94,4.4,4.4,4.6,4.6,Very Satisfied,90,4.3,4.4
Verizon,www.verizon.jobs,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,8194,3.2,4.1,3.3,3.5,Satisfied,65,2.9,3.2
Pearson,www.pearson.com,Education Training Services,Education Training Services,Education,3285,2.6,3.1,3.0,3.0,OK,43,2.4,3.5
ZS Associates,www.zs.com,Consulting,Consulting,Business Services,1685,3.6,3.7,4.0,3.6,Satisfied,75,3.5,2.4
Ubisoft,www.ubisoftgroup.com,Video Games,Video Games,Media,1074,3.5,3.2,4.1,3.9,Satisfied,86,3.5,3.9
Mondo,www.mondo.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,1006,4.5,4.3,4.5,4.4,Very Satisfied,82,4.3,4.3
Stella & Dot,www.stelladot.com,Beauty & Personal Accessories Stores,Beauty & Personal Accessories Stores,Retail,213,2.7,2.9,3.1,2.9,OK,45,2.8,3.5
Marin Software,www.marinsoftware.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,166,3.0,3.4,3.2,3.1,OK,50,3.0,3.6
One Kings Lane,www.onekingslane.com,Home Furniture & Housewares Stores,Home Furniture & Housewares Stores,Retail,153,3.0,3.3,3.3,3.2,OK,50,2.8,3.7
One Kings Lane,www.onekingslane.com,Home Furniture & Housewares Stores,Home Furniture & Housewares Stores,Retail,153,3.0,3.3,3.3,3.2,OK,50,2.8,3.7
Responsys,www.responsys.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,143,3.2,3.4,3.4,3.6,Satisfied,65,3.5,3.5
Turn,www.turn.com,Advertising & Marketing,Advertising & Marketing,Business Services,131,3.5,3.9,3.6,3.7,Satisfied,66,3.3,3.5
Five9,www.five9.com,Telecommunications Services,Telecommunications Services,Telecommunications,103,3.9,4.3,4.5,4.4,Very Satisfied,83,4.3,4.3
US Postal Service,www.usps.com,Logistics & Supply Chain,Logistics & Supply Chain,Transportation & Logistics,5723,3.0,3.5,2.5,3.0,OK,45,2.2,2.3
McKinsey & Company,www.mckinsey.com,Consulting,Consulting,Business Services,2780,4.4,4.2,4.3,4.3,Very Satisfied,88,3.9,2.8
Cinemark,www.cinemark.com,Movie Theaters,Movie Theaters,Arts, Entertainment & Recreation,912,2.8,2.6,3.3,3.3,OK,59,3.0,3.1
Rodan + Fields,www.rodanandfields.com,Beauty & Personal Accessories Stores,Beauty & Personal Accessories Stores,Retail,242,3.8,3.7,3.9,3.8,Satisfied,74,3.6,4.1
ModCloth,www.modcloth.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,202,2.3,2.8,2.8,2.5,OK,30,2.2,3.1
Heffernan Insurance Brokers,www.heffins.com,Insurance Agencies & Brokerages,Insurance Agencies & Brokerages,Insurance,111,3.9,3.8,4.2,4.3,Very Satisfied,90,3.9,4.4
Linden Lab,www.lindenlab.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,100,3.2,4.0,3.8,3.6,Satisfied,76,3.2,4.4
HoneyBook,www.honeybook.com,Internet,Internet,Information Technology,91,4.8,4.6,4.9,4.8,Very Satisfied,96,4.7,4.3
Sequoia,www.sequoia.com,Consulting,Consulting,Business Services,80,4.2,4.2,4.3,4.0,Satisfied,79,3.9,3.4
App Annie,www.appannie.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,161,2.8,3.4,2.9,2.9,OK,48,2.7,3.2
DeNA,www.denajobs.com,Video Games,Video Games,Media,137,3.1,3.7,3.3,3.4,OK,48,2.5,3.4
Abbott Diabetes Care,www.abbottdiabetescare.com,Health Care Products Manufacturing,Health Care Products Manufacturing,Manufacturing,123,2.2,2.9,2.3,2.2,Dissatisfied,29,2.1,2.4
GuideSpark,www.guidespark.com,Internet,Internet,Information Technology,117,3.4,2.9,3.6,3.3,OK,62,3.2,3.1
Roblox,corp.roblox.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,94,4.6,4.5,4.5,4.7,Very Satisfied,95,4.5,4.4
Customer Lobby,www.customerlobby.com,Internet,Internet,Information Technology,88,4.2,3.9,4.4,4.1,Very Satisfied,76,4.4,4.5
Snapfish,www.snapfish.com,Other Retail Stores,Other Retail Stores,Retail,86,2.9,3.2,2.9,2.9,OK,46,2.7,3.9
Thomson Reuters,www.thomsonreuters.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,7135,3.3,3.5,3.9,3.7,Satisfied,76,3.2,4.1
Staples,www.staples.com,Office Supply Stores,Office Supply Stores,Retail,6937,2.9,2.9,3.2,3.2,OK,51,2.8,3.4
Capital One,www.capitalonecareers.com,Banks & Credit Unions,Banks & Credit Unions,Finance,5886,3.6,4.1,4.0,3.9,Satisfied,78,3.3,4.0
US Department of Veterans Affairs,www.vacareers.va.gov,Federal Agencies,Federal Agencies,Government,3482,3.3,3.9,3.2,3.4,OK,62,2.7,3.5
Protiviti,www.protiviti.com,Consulting,Consulting,Business Services,1208,4.0,3.4,4.1,3.9,Satisfied,75,3.8,3.9
US Coast Guard,www.uscg.mil,Federal Agencies,Federal Agencies,Government,1146,4.3,4.3,4.3,4.3,Very Satisfied,91,3.5,3.4
BeneFit Cosmetics,www.benefitcosmetics.com,Beauty & Personal Accessories Stores,Beauty & Personal Accessories Stores,Retail,380,2.8,3.2,3.1,3.1,OK,51,2.9,2.9
